iso3_alpha,iso_num,country,year,GDP_per_capita_PPP_constant_2011_international,GDP_PPP_current_international,GDP_PPP_constant_2017_international,GDP_per_capita_PPP_current_international,GDP_per_capita_PPP_constant_2017_international,GDP_current_LCU_,GDP_current,GDP_growth_annual,GDP_constant_2005,Coal_rentsof_GDP_,Inflation_GDP_deflator_annual,Inflation_GDP_deflator_linked_series_annual,GDP_deflator_base_year_varies_by_country_,GDP_deflator_linked_series_base_year_varies_by_country_,Forest_rentsof_GDP_,Mineral_rentsof_GDP_,GDP_current_US_,GDP_deflator_index_2000_100_US_series_,GDP_linked_series_current_LCU_,GDP_deflator_period_average_LCU_index_2000_100_,GDP_constant_2015_US_,GDP_growth_annual1,GDP_constant_LCU_,GDP_deflator_end_period_base_year_varies_by_country_,Natural_gas_rentsof_GDP_,GDP_per_capita_current_US_,GDP_per_capita_current_LCU_,GDP_per_capita_constant_2015_US_,GDP_per_capita_growth_annual,GDP_per_capita_constant_LCU_,GDP_per_capita_PPP_annual_growth,Oil_rentsof_GDP_,GDP_current_US_millions_seas_adj_,GDP_current_LCU_millions_seas_adj_,GDP_constant_2010_US_millions_seas_adj_,GDP_constant_2010_LCU_millions_seas_adj_,PPP_conversion_factor_GDP_LCU_per_international,Price_level_ratio_of_PPP_conversion_factor_GDP_to_market_exchange_rate,PPP_conversion_factor_private_consumption_LCU_per_international,gdp,pop
BLR,112,Belarus,2002,NA,66148859154,1.23e+11,6705.036472,12451.33102,2613830000,NA,NA,NA,0,44.89373884,44.89373884,4.328756696,4.328756696,0.580866052,0,14594900945,NA,2613830000,NA,28729848600,5.045267505,60382927100,NA,0.05262601,1479.380663,264.9452418,2912.139153,5.716082436,6120.585202,NA,1.17776447,NA,NA,NA,NA,0.039514363,0.220637228,0.05573902,63947658249,9865548
BLR,112,Belarus,2003,NA,72205820456,1.31e+11,7370.385876,13421.90204,3656480000,NA,NA,NA,0,30.68532156,30.68532156,5.657049608,5.657049608,0.58491496,0,17825444724,NA,3656480000,NA,30753347145,7.043192512,64635812900,NA,0.048764904,1819.526531,373.2340188,3139.138008,7.794917865,6597.679792,NA,1.131716333,NA,NA,NA,NA,0.050639685,0.246869915,0.069979106,68451612717,9796749
BLR,112,Belarus,2004,NA,82637196252,1.47e+11,8492.904038,15061.0677,4999180000,NA,NA,NA,0,22.6751225,22.6751225,6.939792536,6.939792536,0.584867076,0,23141566293,NA,4999180000,NA,34274526375,11.44974306,72036447400,NA,0.031983604,2378.337005,513.7826298,3522.508951,12.21261827,7403.429239,NA,1.174679878,NA,NA,NA,NA,0.060495518,0.280038135,0.080496023,76289146813,9730146
BLR,112,Belarus,2005,NA,93239704652,1.6e+11,9648.233108,16589.73102,6506710000,NA,NA,NA,0,18.97216053,18.97216053,8.256421117,8.256421117,0.467646519,0,30210091837,NA,6506710000,NA,37496332399,9.400001589,78807874600,NA,0.019379348,3126.071767,673.2995892,3880.03541,10.14976724,8154.860075,NA,1.282972708,NA,NA,NA,NA,0.069784756,0.324004585,0.085903907,83491530003,9663915
BLR,112,Belarus,2006,NA,1.06e+11,1.76e+11,11007.53804,18360.78214,7926700000,NA,NA,NA,0,10.74861574,10.74861574,9.143872096,9.143872096,0.433854409,0,36961894281,NA,7926700000,NA,41245963659,9.999994721,86688657900,NA,0.033388719,3848.223503,825.2746196,4294.251954,10.67558671,9025.439233,NA,1.210651947,37859.27864,8123.123109,NA,NA,0.074973588,0.349598928,0.089042261,91839002649,9604924
BLR,112,Belarus,2007,NA,1.18e+11,1.92e+11,12334.52388,20031.51417,9716530000,NA,NA,NA,0,12.87270223,12.87270223,10.32093552,10.32093552,0.437201413,0,45275711996,NA,9716530000,NA,44793119256,8.600006599,94143888200,NA,0.024946789,4735.481076,1016.272123,4685.005695,9.099460042,9846.70547,NA,1.092953403,46374.84345,9959.312505,NA,NA,0.082392489,0.383920865,0.093867889,99331250142,9560953
KHM,116,Cambodia,1993,NA,11256187919,18853358593,1098.85615,1840.510233,6.81e+12,NA,NA,NA,NA,107.4,107.4,49.54471605,49.54471605,5.471296234,0,2533727592,NA,6.81e+12,NA,5775009073,4.098370804,1.38e+13,NA,0,247.3485844,665120.3435,563.7702821,-1.240258638,1342464.74,NA,0,NA,NA,NA,NA,605.2842707,0.225096419,NA,7799077569,10243550
KHM,116,Cambodia,1994,NA,7494744313,12290761104,704.6347854,1155.542798,7.11e+12,NA,NA,NA,NA,59.9652934,59.9652934,79.25435039,79.25435039,6.743921932,0,2791435272,NA,7.11e+12,NA,3764807026,-34.80863877,8.96e+12,NA,0,262.4428949,667995.9003,353.95657,-37.21617097,842850.7673,NA,0,NA,NA,NA,NA,948.0030141,0.372452369,963.9493469,8508751952,10636353
KHM,116,Cambodia,1995,NA,8409687880,13507972807,770.1512263,1237.047316,8.43e+12,NA,NA,NA,0,8.004180161,8.004180161,85.59801138,85.59801138,8.326751948,0,3441205693,NA,8.43e+12,NA,4137653519,9.903468901,9.85e+12,NA,0,315.142348,772350.8665,378.9223782,7.053353511,902300.0115,NA,0,NA,NA,NA,NA,1002.856115,0.409195412,930.1532264,9056962628,10919528
KHM,116,Cambodia,1996,NA,9068691173,14304606261,810.96359,1279.182919,9.2e+12,NA,NA,NA,0,3.032501993,3.032501993,88.19377278,88.19377278,8.266182077,0,3506695720,NA,9.2e+12,NA,4381671867,5.897505607,1.04e+13,NA,0,313.5846723,822877.57,391.829017,3.40614318,933033.6418,NA,0,NA,NA,NA,NA,1014.69114,0.386681568,968.2847901,9547156484,11182612
KHM,116,Cambodia,1997,NA,9594689873,14877737631,839.315222,1301.460686,1.01e+13,NA,NA,NA,0,6.005075832,6.005075832,93.48987571,93.48987571,7.12815375,0,3443413389,NA,1.01e+13,NA,4557228856,4.006621079,1.09e+13,NA,0,301.2196654,887483.5,398.6529632,1.741562244,949283.0034,NA,0,NA,NA,NA,NA,1057.389973,0.358887409,1021.483221,10083686829,11431569
KHM,116,Cambodia,1998,NA,10156757646,15574258572,870.3994023,1334.660708,1.17e+13,NA,NA,NA,0,10.35773734,10.35773734,103.1733115,103.1733115,6.556082215,0,3120425503,NA,1.17e+13,NA,4770581545,4.681632104,1.14e+13,NA,0,267.4097962,1004391.195,408.8225268,2.550981576,973499.0379,NA,0,NA,NA,NA,NA,1153.942882,0.307226539,1154.803398,10588781720,11669077
KHM,116,Cambodia,1999,NA,11609201704,17553027483,975.6446634,1475.167546,1.34e+13,NA,NA,NA,0,1.261552282,1.261552282,104.4748967,104.4748967,3.393557208,0,3517242477,NA,1.34e+13,NA,5376702112,12.70538114,1.28e+13,NA,0,295.5912853,1124133.658,451.8614506,10.52753237,1075984.464,NA,0,NA,NA,NA,NA,1152.195774,0.302970227,1175.372832,11849880284,11899006
KHM,116,Cambodia,2000,NA,13058627904,19307203384,1077.547589,1593.155928,1.41e+13,NA,NA,NA,0,-4.283226766,-4.283226766,100,100,2.469043972,0,3654031716,NA,1.41e+13,NA,5914027157,9.993580323,1.41e+13,NA,0,301.5165985,1162044.971,488.0027023,7.998303817,1162044.971,NA,0,NA,NA,NA,NA,1078.41638,0.279817431,1127.973898,12888733949,12118841
KHM,116,Cambodia,2001,NA,14440694631,20880428860,1170.406056,1692.341055,1.56e+13,NA,NA,NA,0,2.646541003,2.646541003,102.646541,102.646541,2.530915634,0,3984000517,NA,1.56e+13,NA,6395924923,8.148386097,1.52e+13,NA,0,322.8998639,1267059.066,518.3842919,6.225701101,1234390.417,NA,0,NA,NA,NA,NA,1082.58075,0.275887041,1090.382662,13924811244,12338192
KHM,116,Cambodia,2002,NA,15629910459,22254139642,1244.243388,1771.575478,1.68e+13,NA,NA,NA,0,0.713141234,0.713141234,103.3785558,103.3785558,2.595476152,0,4284028483,NA,1.68e+13,NA,6816708954,6.578939499,1.62e+13,NA,0,341.0367658,1335841.012,542.654743,4.681941841,1292183.859,NA,0,NA,NA,NA,NA,1073.617127,0.274091684,1075.628647,14856086097,12561779
KHM,116,Cambodia,2003,NA,17294205740,24147053518,1352.408347,1888.301621,1.85e+13,NA,NA,NA,0,1.797517595,1.797517595,105.2368035,105.2368035,3.410502631,0,4658246918,NA,1.85e+13,NA,7396531099,8.50589556,1.76e+13,NA,0,364.2753017,1449451.425,578.4093555,6.588832576,1377323.69,NA,0,NA,NA,NA,NA,1071.755753,0.269353042,1061.6577,16119729747,12787710
KHM,116,Cambodia,2004,NA,19595663688,26643986534,1505.462904,2046.959674,2.14e+13,NA,NA,NA,0,4.823737965,4.823737965,110.3131512,110.3131512,3.204116393,0,5337833248,NA,2.14e+13,NA,8161371525,10.34052877,1.94e+13,NA,0,410.0861329,1647028.936,627.0082134,8.402156269,1493048.578,NA,0,NA,NA,NA,NA,1094.034885,0.272398697,1078.636616,17786595766,13016371
KHM,116,Cambodia,2005,NA,22887929562,30174337908,1727.836497,2277.895961,2.58e+13,NA,NA,NA,0,6.076678823,6.076678823,117.0165271,117.0165271,1.808815428,0,6293046162,NA,2.58e+13,NA,9242760346,13.25008691,2.2e+13,NA,0,475.0693943,1944221.496,697.7467582,11.28191678,1661493.077,NA,0,NA,NA,NA,NA,1125.23465,0.274950434,1112.255219,20143333539,13246583
KHM,116,Cambodia,2006,NA,26135059134,33424441091,1939.122101,2479.96655,2.98e+13,NA,NA,NA,0,4.631109399,4.631109399,122.4356905,122.4356905,1.806869951,0,7274595707,NA,2.98e+13,NA,10238305796,10.77108367,2.44e+13,NA,0,539.7473654,2214718.377,759.643395,8.870931466,1808882.989,NA,0,NA,NA,NA,NA,1142.124251,0.27834625,1140.105699,22312990244,13477779
KHM,116,Cambodia,2007,NA,29584499469,36837936842,2157.12361,2686.000599,3.5e+13,NA,NA,NA,0,6.518033507,6.518033507,130.4160898,130.4160898,2.24551946,0,8639235913,NA,3.5e+13,NA,11283900343,10.21257391,2.69e+13,NA,0,629.9210766,2555064.874,822.7540867,8.307936609,1959163.841,NA,0,NA,NA,NA,NA,1184.477729,0.292018999,1205.020259,24589941694,13714791
CMR,120,Cameroon,1980,NA,NA,NA,NA,NA,1.41e+12,NA,NA,NA,0,14.24589465,NA,21.32024524,NA,3.968915519,0.000346228,6674569047,115.3593581,NA,33.89684751,11114265275,-1.965291668,6.61e+12,33.89684751,0,783.4101454,165518.5469,1304.507919,-5.147018915,776344.4794,-4.842626636,6.69649817,NA,NA,NA,NA,NA,NA,NA,18280742867,8519891
CMR,120,Cameroon,1981,NA,NA,NA,NA,NA,1.8e+12,NA,NA,NA,0,8.800193826,NA,23.19646814,NA,3.338716407,0.000205225,6610938617,111.6187271,NA,36.87983579,13012879896,17.08268225,7.74e+12,36.87983579,0,748.7713983,203464.74,1473.871237,12.98292758,877136.7209,13.71989298,5.878044278,NA,NA,NA,NA,NA,NA,NA,21403584049,8829048
CMR,120,Cameroon,1982,NA,NA,NA,NA,NA,2.17e+12,NA,NA,NA,0,12.48195145,NA,26.09184004,NA,4.013464169,0.000261541,6611255964,99.55462886,NA,41.48315899,13990954314,7.516202605,8.33e+12,41.48315899,0,730.7688952,240135.2285,1546.476839,4.926183546,920346.0857,4.481246488,2.878521665,NA,NA,NA,NA,NA,NA,NA,23012320974,9046986
CMR,120,Cameroon,1983,NA,NA,NA,NA,NA,2.62e+12,NA,NA,NA,0,12.76307193,NA,29.42196035,NA,3.009217979,0.000702275,6870200010,93.907453,NA,46.77768441,14951689441,6.866830565,8.9e+12,46.77768441,0,743.4740688,283312.7163,1618.030533,4.626884277,962929.434,3.871936218,6.027636852,NA,NA,NA,NA,NA,NA,NA,24592537013,9240672
CMR,120,Cameroon,1984,NA,NA,NA,NA,NA,3.2e+12,NA,NA,NA,0,13.55219179,NA,33.40928084,NA,2.60443231,0.000459769,7311938026,92.34788545,NA,53.11708592,16069264314,7.474572544,9.56e+12,53.11708592,0,768.9839825,336012.6772,1689.97697,4.446543825,1005746.513,4.443400964,7.82271435,NA,NA,NA,NA,NA,NA,NA,26430724235,9508570
CMR,120,Cameroon,1985,NA,NA,NA,NA,NA,3.84e+12,NA,NA,NA,0,11.18712788,NA,37.14681982,NA,2.042390495,0.000238442,8544810498,89.25121922,NA,59.05936225,17364955076,8.063161671,1.03e+13,59.05936225,0,871.5411186,391551.1453,1771.165361,4.804112294,1054063.705,4.972557847,9.978621147,NA,NA,NA,NA,NA,NA,NA,28561877166,9804254
CMR,120,Cameroon,1986,NA,NA,NA,NA,NA,4.11e+12,NA,NA,NA,0,0.179235684,NA,37.21340017,NA,2.060851811,0.000230298,11857056199,108.9599965,NA,59.1652177,18540851328,6.771663084,1.1e+13,59.1652177,0,1172.490248,406040.2952,1833.420286,3.514913198,1091113.129,3.676178328,2.364863141,NA,NA,NA,NA,NA,NA,NA,30495991784,10112712
CMR,120,Cameroon,1987,NA,NA,NA,NA,NA,3.92e+12,NA,NA,NA,0,-2.392309146,NA,36.3231406,NA,1.914235745,0.000315123,13049659981,128.9769045,NA,57.74980278,18142844103,-2.146650215,1.08e+13,57.74980278,0,1250.697604,375880.3579,1738.83547,-5.158927112,1034823.398,-5.002651575,4.549422046,NA,NA,NA,NA,NA,NA,NA,29841349909,10433905
CMR,120,Cameroon,1988,NA,NA,NA,NA,NA,3.64e+12,NA,NA,NA,0,0.813898665,NA,36.61877415,NA,2.096199555,0.000277174,12236057362,142.0942933,NA,58.21982766,16723414751,-7.823631975,9.95e+12,58.21982766,0,1137.225182,338720.495,1554.282382,-10.61360268,924991.3545,-10.51158843,3.732091272,NA,NA,NA,NA,NA,NA,NA,27506671199,10759573
CMR,120,Cameroon,1989,NA,NA,NA,NA,NA,3.51e+12,NA,NA,NA,0,-1.819083163,NA,35.9526482,NA,2.546611334,0.000182334,11012566195,129.050717,NA,57.16076057,16419195683,-1.819120512,9.77e+12,57.16076057,0,993.0873595,316803.1093,1480.644511,-4.737740839,881167.6614,-4.652670237,7.612627997,NA,NA,NA,NA,NA,NA,NA,27006293220,11089222
CMR,120,Cameroon,1990,NA,23025240276,51171904123,2014.365075,4476.77832,3.35e+12,NA,NA,NA,0,1.643098431,1.643098431,36.5433856,41.27727828,3.223977785,0.000143136,12314482628,137.5846938,3.79e+12,58.09996813,15416689238,-6.105697646,9.17e+12,58.09996814,0,1077.333545,293319.9891,1348.73035,-8.909239183,802662.3268,-8.76874798,8.684508776,NA,NA,NA,NA,164.4772174,0.604107562,190.5509188,25357369031,11430520
CMR,120,Cameroon,1991,NA,22897314878,49222971303,1944.121343,4179.329741,3.34e+12,NA,NA,NA,0,3.56871353,3.56871353,37.84751434,42.75034609,3.115459704,0.000274509,11840192296,159.4855168,3.77e+12,60.17338956,14829529309,-3.808599373,8.83e+12,60.17338956,0,1005.304363,283603.3064,1259.117263,-6.64425525,749331.393,-6.488506184,4.65315901,NA,NA,NA,NA,164.7745729,0.584085563,182.9188018,24391609906,11777719
CMR,120,Cameroon,1992,NA,22693118130,47697057612,1871.041229,3932.60903,3.2e+12,NA,NA,NA,0,-1.277671029,-1.277671029,37.36394762,42.2041373,3.058923028,0,12071775335,150.8474827,3.61e+12,59.40457159,14369813424,-3.100003211,8.55e+12,59.40457159,0,995.3144925,263451.5856,1184.787089,-5.903355961,705095.6936,-5.752214874,4.741992782,NA,NA,NA,NA,159.0448944,0.600868232,177.5128888,23635467774,12128604
CMR,120,Cameroon,1993,NA,21388318872,43913695248,1712.878009,3516.816975,4.58e+12,NA,NA,NA,0,55.75537937,39.80023297,58.19635836,59.00148227,2.211084245,0,16181814713,185.0398474,4.65e+12,68.96790939,13229990257,-7.932066574,7.87e+12,68.96790939,0,1295.916464,366955.0481,1059.520363,-10.5729314,630546.4096,-5.789314584,3.087989384,NA,NA,NA,NA,217.1968618,0.767039425,166.8946826,22879134427,12486773
CMR,120,Cameroon,1994,NA,22254990930,44737871532,1732.059301,3481.854777,4.94e+12,NA,NA,NA,0,5.882472347,9.61873528,61.61974304,64.67667867,4.688285599,0,8902446252,129.3143458,5.19e+12,78.88766227,13478291934,1.876809226,8.02e+12,78.88766227,0,692.8587335,384678.4225,1048.987213,-0.994143235,624277.8751,-5.033521699,3.966666826,NA,NA,NA,NA,233.1110691,0.419865089,219.7359859,22307154741,12848862
CMR,120,Cameroon,1995,NA,23379172433,46032586151,1769.588033,3484.242816,5.42e+12,NA,NA,NA,0,6.634514037,4.992791916,65.70791354,67.90585065,5.208948583,0.010297915,10864772471,118.5681991,5.6e+12,86.36960908,13868353888,2.894001377,8.25e+12,86.36960908,0,822.3632126,410481.3032,1049.706663,0.068585266,624706.0377,0.701715771,3.764546856,NA,NA,NA,NA,239.7235633,0.480265089,233.1252194,23043290786,13211647
CMR,120,Cameroon,1996,NA,24810680273,47972892869,1827.630801,3533.830417,5.67e+12,NA,NA,NA,0,0.410559081,0.410559081,65.97768335,68.18464429,4.945481692,0.032369538,11093538846,125.8407625,5.86e+12,88.69500649,14452915011,4.21507215,8.6e+12,88.69500649,0,817.1840942,418032.5091,1064.646045,1.42319589,633596.8284,2.448854445,4.215947934,NA,NA,NA,NA,236.3802052,0.462084024,235.3739116,24195456246,13575324
CMR,120,Cameroon,1997,NA,26381154872,50144776252,1892.318511,3596.881516,6.3e+12,NA,NA,NA,0,6.163811055,6.163811055,70.04442309,72.38741693,4.288669213,0.020251804,10789458433,121.0656208,6.51e+12,92.01019717,15107243822,4.527313766,8.99e+12,92.01019717,0,773.9271467,451717.5717,1083.64161,1.784214065,644901.5521,2.625959302,4.600788844,NA,NA,NA,NA,246.6960887,0.422664098,241.0055076,25429424584,13941181
CMR,120,Cameroon,1998,NA,27938304949,52514385128,1951.735075,3668.589328,6.67e+12,NA,NA,NA,0,1.065869878,1.065869878,70.7910055,73.1589726,3.448227417,0.015414697,11298144990,112.7872453,6.89e+12,95.37982424,15821141893,4.725534848,9.42e+12,95.37982424,0,789.274292,465633.7695,1105.245204,1.993610624,657758.378,2.624476533,2.051675403,NA,NA,NA,NA,246.5546056,0.417923322,244.8464933,26710876280,14314599
CMR,120,Cameroon,1999,NA,29611876947,54883468801,2014.554142,3733.830166,7.12e+12,NA,NA,NA,0,2.187788501,-1.119766442,72.33976298,72.33976298,2.401176319,0.010762206,11565826459,117.65322,7.12e+12,97.23836472,16534881735,4.511304221,9.84e+12,97.23836472,0,786.8458877,484282.6739,1124.900477,1.77836308,669455.7101,2.024105033,2.739308817,11556.51588,7118400,17985.82145,9899900,240.3919873,0.390580661,244.0886688,27884501519,14698973
CMR,120,Cameroon,2000,NA,31443201184,56986832626,2083.49106,3776.064518,7.5e+12,NA,NA,NA,0,1.531562959,1.531562959,73.44769199,73.44769199,2.662865117,0.019381995,10566579295,100,7.5e+12,100,17168567485,3.832417794,1.02e+13,100,0,700.1632362,497261.5156,1137.624527,1.131126751,677028.1027,1.845813335,5.653501063,10553.69696,7504400,18625.32378,10251900,238.6674582,0.336052911,239.0129739,29055650187,15091594
CMR,120,Cameroon,2001,NA,33541506636,59451092114,2164.910535,3837.224637,8.02e+12,NA,NA,NA,0,2.469358915,2.469358915,75.26137912,75.26137912,2.068772154,0.018451222,10953485345,99.24262795,8.02e+12,102.1785001,17910981186,4.324261192,1.07e+13,102.1785001,0,706.9842173,517793.6099,1156.050391,1.619678854,687993.7837,2.158960364,3.597171992,10944.0926,8022200,19438.50914,10699500,239.1755232,0.326565096,242.7172001,30367302230,15493253
CMR,120,Cameroon,2002,NA,35587737862,62112733461,2236.248842,3903.016505,8.61e+12,NA,NA,NA,0,2.77449285,2.77449285,77.3495007,77.3495007,2.206081448,0.020905557,12417251342,107.7657386,8.61e+12,105.4971229,18712860620,4.477026834,1.11e+13,105.4971229,0,780.2705538,541284.0034,1175.871674,1.714569112,699789.9127,1.674127148,3.052841079,12417.72707,8614000,20262.41342,11153000,242.0499872,0.348919378,245.6999523,31584740894,15914033
CMR,120,Cameroon,2003,NA,38269320462,65499836277,2340.012084,4005.04651,9.26e+12,NA,NA,NA,0,1.952914449,1.952914449,78.86007028,78.86007028,2.757672629,0.008243926,15970315030,129.6978338,9.26e+12,105.8749068,19733301669,5.453153689,1.17e+13,105.8749068,0,976.5193032,566281.0305,1206.610512,2.61413205,718083.345,1.704829708,2.316763952,15971.95403,9261000,21187.33001,11662100,241.9991907,0.417313787,241.7432632,32857919690,16354326
CMR,120,Cameroon,2004,NA,42068507449,70116829882,2502.676474,4171.285155,9.93e+12,NA,NA,NA,0,0.139487835,0.139487835,78.97007048,78.97007048,1.962343607,0.010049821,18826214125,144.8406902,9.93e+12,107.4714694,21124275033,7.048862819,1.26e+13,107.4714694,0,1119.980861,590608.5035,1256.69365,4.150729438,747889.0418,1.394646029,2.759394459,18801.7825,9927700,22624.21181,12453000,235.9907521,0.447513241,235.9900771,34074270967,16809407
CMR,120,Cameroon,2005,NA,44354338153,71679222314,2567.519485,4149.26268,1.03e+13,NA,NA,NA,0,1.357141959,1.357141959,80.04180644,80.04180644,2.09014934,0.014999596,19509852220,148.8819095,1.03e+13,110.2992714,21594980961,2.228270209,1.29e+13,110.2992714,0.002122396,1129.35798,595463.4392,1250.058883,-0.527954204,743940.5302,0.033639086,5.284394334,19511.27909,10286800,23081.49232,12704700,231.9216826,0.43986345,232.8420879,34856839843,17275171
CMR,120,Cameroon,2006,NA,47463977040,74409901980,2673.826075,4191.792356,1.09e+13,NA,NA,NA,0,2.299674978,2.299674978,81.88250784,81.88250784,2.315507576,0.039115141,20910512979,156.1049241,1.09e+13,114.6466867,22417659744,3.809583276,1.33e+13,114.6466867,0.005855599,1177.968605,615400.9848,1262.871906,1.024993589,751565.8729,0.951596889,6.183429692,20926.23503,10924100,23879.59849,13144000,230.1574476,0.440555433,237.1089612,35979977585,17751333
CMR,120,Cameroon,2007,NA,50859594131,77630056720,2786.542161,4253.266856,1.15e+13,NA,NA,NA,0,0.490708035,0.490708035,82.28431188,82.28431188,2.898388692,0.039011076,23928250409,171.8429646,1.15e+13,115.6760804,23387803923,4.32758901,1.39e+13,115.6760804,0.004933064,1311.002963,627490.2232,1281.392485,1.466544495,762587.9209,1.120809084,6.039588918,23927.32667,11452800,25050.32379,13788400,225.1859785,0.470476629,232.6567533,37239276063,18251866
CAN,124,Canada,1980,NA,NA,NA,NA,NA,3.21e+11,NA,NA,NA,0.277263544,10.05588974,NA,37.0993116,NA,0.284456066,0.900067442,2.75e+11,NA,NA,NA,6.77e+11,2.17719916,8.66e+11,NA,2.566949319,11208.20274,13104.63064,27622.37338,0.867987042,35323.10999,NA,5.019822192,NA,NA,NA,NA,NA,NA,NA,5.67892e+11,24515667
CAN,124,Canada,1981,NA,NA,NA,NA,NA,3.68e+11,NA,NA,NA,0.376629952,10.87095734,NA,41.13236194,NA,0.212357527,0.486517345,3.07e+11,NA,NA,NA,7e+11,3.415065255,8.96e+11,NA,1.466672448,12379.03686,14841.2273,28215.53085,2.147380544,36081.63158,NA,3.283923748,NA,NA,NA,NA,NA,NA,NA,5.87786e+11,24819915
CAN,124,Canada,1982,NA,NA,NA,NA,NA,3.88e+11,NA,NA,NA,0.419235112,8.827078401,NA,44.76314777,NA,0.191924833,0.356449698,3.15e+11,NA,NA,NA,6.78e+11,-3.166150267,8.67e+11,NA,0.304784526,12527.31353,15454.9467,26999.07907,-4.311284411,34526.04983,NA,1.976767037,NA,NA,NA,NA,NA,NA,NA,5.70981e+11,25116942
CAN,124,Canada,1983,NA,NA,NA,NA,NA,4.21e+11,NA,NA,NA,0.287063903,5.82447505,NA,47.37036615,NA,0.184715643,0.371859889,3.42e+11,NA,NA,NA,6.96e+11,2.562253598,8.89e+11,NA,0.989632063,13477.10317,16609.18195,27418.4916,1.553432722,35062.38878,NA,2.44822333,NA,NA,NA,NA,NA,NA,NA,5.865e+11,25366451
CAN,124,Canada,1984,NA,NA,NA,NA,NA,4.62e+11,NA,NA,NA,0.300918624,3.545390263,NA,49.0498305,NA,0.189779918,0.395074533,3.57e+11,NA,NA,NA,7.37e+11,5.898569425,9.42e+11,NA,1.124734514,13930.47455,18041.35759,28762.9722,4.9035542,36781.69202,NA,2.266648889,NA,NA,NA,NA,NA,NA,NA,6.20601e+11,25607053
CAN,124,Canada,1985,NA,NA,NA,NA,NA,5e+11,NA,NA,NA,0.31080645,3.33838919,NA,50.68730474,NA,0.177718822,0.336345719,3.66e+11,NA,NA,NA,7.71e+11,4.737680793,9.86e+11,NA,1.010265697,14170.12494,19349.30561,29851.64328,3.784974232,38173.86959,NA,2.357283234,NA,NA,NA,NA,NA,NA,NA,6.50266e+11,25842116
CAN,124,Canada,1986,NA,NA,NA,NA,NA,5.27e+11,NA,NA,NA,0.219081026,3.132379041,NA,52.27502325,NA,0.214301001,0.22911497,3.79e+11,NA,NA,NA,7.88e+11,2.121480841,1.01e+12,NA,0.215695536,14521.18008,20177.17972,30183.40878,1.111381035,38598.12673,NA,0.99798272,NA,NA,NA,NA,NA,NA,NA,6.66008e+11,26100278
CAN,124,Canada,1987,NA,NA,NA,NA,NA,5.74e+11,NA,NA,NA,0.124808297,4.791601414,NA,54.779834,NA,0.221700888,0.345823584,4.33e+11,NA,NA,NA,8.2e+11,4.072015759,1.05e+12,NA,0.581851693,16377.69021,21716.81722,31001.12984,2.709173981,39643.81714,NA,1.430569598,433144.0609,574336,934439.1182,1083110.25,NA,NA,NA,6.94334e+11,26446601
CAN,124,Canada,1988,NA,NA,NA,NA,NA,6.27e+11,NA,NA,NA,0.140037715,4.539998176,NA,57.26683746,NA,0.214103024,1.096893598,5.09e+11,NA,NA,NA,8.56e+11,4.410839068,1.09e+12,NA,0.38641005,19012.57233,23398.77276,31951.55048,3.065761293,40859.20194,NA,0.88261332,509518.3581,626894,975655.7239,1130884.5,NA,NA,NA,7.28874e+11,26791747
CAN,124,Canada,1989,NA,NA,NA,NA,NA,6.72e+11,NA,NA,NA,0.176471233,4.68125324,NA,59.94764315,NA,0.199255248,0.790006586,5.67e+11,NA,NA,NA,8.76e+11,2.337329746,1.12e+12,NA,0.396208227,20794.68223,24620.90376,32116.92334,0.517573801,41070.67846,NA,1.104380275,567147.108,671579,998460.0155,1157317,NA,NA,NA,7.47967e+11,27276781
CAN,124,Canada,1990,NA,5.6e+11,1.1e+12,20229.75587,39863.06604,6.96e+11,NA,NA,NA,0.179973368,3.352301725,3.352301725,61.95726902,61.95726902,0.18526919,0.549339394,5.96e+11,NA,6.96e+11,NA,8.78e+11,0.202947863,1.12e+12,NA,0.349427812,21525.86114,25116.37478,31700.54627,-1.296441323,40538.22122,NA,1.487486843,596032.9393,695501,1000486.369,1159665.75,1.241556,1.064069249,1.296125,7.4941e+11,27691138
CAN,124,Canada,1991,NA,5.67e+11,1.08e+12,20224.68733,38547.46527,7.02e+11,NA,NA,NA,0.1809979,3.056769896,3.056769896,63.85116017,63.85116017,0.160267751,0.469744785,6.13e+11,NA,7.02e+11,NA,8.59e+11,-2.091055179,1.1e+12,NA,0.289858798,21846.79305,25029.87079,30654.33314,-3.300300011,39200.3383,NA,1.004320074,612324.4969,701773,979565.6473,1135416.5,1.23759,1.080204242,1.312738,7.33732e+11,28037420
CAN,124,Canada,1992,NA,5.85e+11,1.09e+12,20626.20206,38433.09127,7.18e+11,NA,NA,NA,0.138835445,1.470850834,1.470850834,64.79031549,64.79031549,0.187578998,0.346063229,5.94e+11,NA,7.18e+11,NA,8.67e+11,0.890466255,1.11e+12,NA,0.599039987,20950.33053,25322.66451,30563.37882,-0.296709502,39084.02717,NA,1.084948973,594603.8772,718436,988288.3481,1145527,1.227694,1.015714404,1.298617,7.40153e+11,28371264
