iso3_alpha,iso_num,year,country,gdppc,pop
ARG,32,1875,Argentina,15.87,
ARG,32,1876,Argentina,15.71,
ARG,32,1877,Argentina,16.85,
ARG,32,1878,Argentina,15.48,
ARG,32,1879,Argentina,15.68,
ARG,32,1880,Argentina,14.89,
ARG,32,1881,Argentina,14.67,
ARG,32,1882,Argentina,18.02,
ARG,32,1883,Argentina,19.64,
ARG,32,1884,Argentina,20.42,
ARG,32,1885,Argentina,23.31,
ARG,32,1886,Argentina,22.68,
ARG,32,1887,Argentina,23.52,
ARG,32,1888,Argentina,26.56,
ARG,32,1889,Argentina,28.31,
ARG,32,1890,Argentina,25.1,
ARG,32,1891,Argentina,22.97,
ARG,32,1892,Argentina,26.73,
ARG,32,1893,Argentina,27.49,
ARG,32,1894,Argentina,30.84,
ARG,32,1895,Argentina,33.23,
ARG,32,1896,Argentina,35.73,
ARG,32,1897,Argentina,27.91,
ARG,32,1898,Argentina,29.44,
ARG,32,1899,Argentina,33.75,
ARG,32,1900,Argentina,28.78,
ARG,32,1901,Argentina,30.39,
ARG,32,1902,Argentina,28.92,
ARG,32,1903,Argentina,32.24,
ARG,32,1904,Argentina,34.76,
ARG,32,1905,Argentina,38.39,
ARG,32,1906,Argentina,38.54,
ARG,32,1907,Argentina,37.57,
ARG,32,1908,Argentina,39.5,
ARG,32,1909,Argentina,39.62,
ARG,32,1910,Argentina,40.66,
ARG,32,1911,Argentina,39.77,
ARG,32,1912,Argentina,41.43,
ARG,32,1913,Argentina,40.2,
ARG,32,1914,Argentina,34.43,
ARG,32,1915,Argentina,33.24,
ARG,32,1916,Argentina,31.71,
ARG,32,1917,Argentina,28.59,
ARG,32,1918,Argentina,33.34,
ARG,32,1919,Argentina,33.99,
ARG,32,1920,Argentina,35.87,
ARG,32,1921,Argentina,35.7,
ARG,32,1922,Argentina,37.46,
ARG,32,1923,Argentina,40.45,
ARG,32,1924,Argentina,42.37,
ARG,32,1925,Argentina,40.91,
ARG,32,1926,Argentina,41.76,
ARG,32,1927,Argentina,43.57,
ARG,32,1928,Argentina,45.08,
ARG,32,1929,Argentina,45.92,
ARG,32,1930,Argentina,42.76,
ARG,32,1931,Argentina,38.99,
ARG,32,1932,Argentina,36.97,
ARG,32,1933,Argentina,38.02,
ARG,32,1934,Argentina,40.31,
ARG,32,1935,Argentina,41.31,
ARG,32,1936,Argentina,41,
ARG,32,1937,Argentina,43.33,
ARG,32,1938,Argentina,42.79,
ARG,32,1939,Argentina,43.75,
ARG,32,1940,Argentina,43.78,
ARG,32,1941,Argentina,45.38,
ARG,32,1942,Argentina,45.17,
ARG,32,1943,Argentina,44.16,
ARG,32,1944,Argentina,48.45,
ARG,32,1945,Argentina,46.14,
ARG,32,1946,Argentina,49.19,
ARG,32,1947,Argentina,53.51,
ARG,32,1948,Argentina,55.2,
ARG,32,1949,Argentina,53.21,
ARG,32,1950,Argentina,52.62,
ARG,32,1951,Argentina,53.54,
ARG,32,1952,Argentina,49.74,
ARG,32,1953,Argentina,51.39,
ARG,32,1954,Argentina,52.53,
ARG,32,1955,Argentina,55.26,
ARG,32,1956,Argentina,55.79,
ARG,32,1957,Argentina,57.7,
ARG,32,1958,Argentina,60.23,
ARG,32,1959,Argentina,55.33,
ARG,32,1960,Argentina,58.77,
ARG,32,1961,Argentina,61.99,
ARG,32,1962,Argentina,60.02,
ARG,32,1963,Argentina,57.66,
ARG,32,1964,Argentina,62.71,
ARG,32,1965,Argentina,67.51,
ARG,32,1966,Argentina,66.95,
ARG,32,1967,Argentina,67.76,
ARG,32,1968,Argentina,69.71,
ARG,32,1969,Argentina,74.65,
ARG,32,1970,Argentina,77.52,
ARG,32,1971,Argentina,79.17,
ARG,32,1972,Argentina,79.46,
ARG,32,1973,Argentina,81.06,
ARG,32,1974,Argentina,84.06,
ARG,32,1975,Argentina,82.18,
ARG,32,1976,Argentina,80.88,
ARG,32,1977,Argentina,84.81,
ARG,32,1978,Argentina,80.8,
ARG,32,1979,Argentina,85.2,
ARG,32,1980,Argentina,85.21,
ARG,32,1981,Argentina,79.28,
ARG,32,1982,Argentina,75.71,
ARG,32,1983,Argentina,77.74,
ARG,32,1984,Argentina,78.27,
ARG,32,1985,Argentina,71.74,
ARG,32,1986,Argentina,75.96,
ARG,32,1987,Argentina,76.91,
ARG,32,1988,Argentina,74.43,
ARG,32,1989,Argentina,68.22,
ARG,32,1990,Argentina,66.03,
ARG,32,1991,Argentina,72.16,
ARG,32,1992,Argentina,78.33,
ARG,32,1993,Argentina,81.98,
ARG,32,1994,Argentina,85.89,
ARG,32,1995,Argentina,82.53,
ARG,32,1996,Argentina,86.21,
ARG,32,1997,Argentina,92.29,
ARG,32,1998,Argentina,94.86,
ARG,32,1999,Argentina,90.64,
ARG,32,2000,Argentina,88.95,
ARG,32,2001,Argentina,84.09,
ARG,32,2002,Argentina,74.03,
ARG,32,2003,Argentina,79.78,
ARG,32,2004,Argentina,86.1,
ARG,32,2005,Argentina,93.09,
ARG,32,2006,Argentina,100,
ARG,32,2007,Argentina,107.59,
ARG,32,2008,Argentina,113.73,
ARG,32,2009,Argentina,113.59,
AUS,36,1820,Australia,2.12,
AUS,36,1821,Australia,2.13,
AUS,36,1822,Australia,2.2,
AUS,36,1823,Australia,2.27,
AUS,36,1824,Australia,2.4,
AUS,36,1825,Australia,2.52,
AUS,36,1826,Australia,2.56,
AUS,36,1827,Australia,2.64,
AUS,36,1828,Australia,2.71,
AUS,36,1829,Australia,2.86,
AUS,36,1830,Australia,3.47,
AUS,36,1831,Australia,3.59,
AUS,36,1832,Australia,3.67,
AUS,36,1833,Australia,3.69,
AUS,36,1834,Australia,3.88,
AUS,36,1835,Australia,4.7,
AUS,36,1836,Australia,4.62,
AUS,36,1837,Australia,4.85,
AUS,36,1838,Australia,4.78,
AUS,36,1839,Australia,4.45,
AUS,36,1840,Australia,5.67,
AUS,36,1841,Australia,4.79,
AUS,36,1842,Australia,4.35,
AUS,36,1843,Australia,5.05,
AUS,36,1844,Australia,5.76,
AUS,36,1845,Australia,5.93,
AUS,36,1846,Australia,6.57,
AUS,36,1847,Australia,7.62,
AUS,36,1848,Australia,8.77,
AUS,36,1849,Australia,8.65,
AUS,36,1850,Australia,8.13,
AUS,36,1851,Australia,9.73,
AUS,36,1852,Australia,11.61,
AUS,36,1853,Australia,12.84,
AUS,36,1854,Australia,11.06,
AUS,36,1855,Australia,10.43,
AUS,36,1856,Australia,12.92,
AUS,36,1857,Australia,11.27,
AUS,36,1858,Australia,9.5,
AUS,36,1859,Australia,12.36,
AUS,36,1860,Australia,12.06,
AUS,36,1861,Australia,11.87,
AUS,36,1862,Australia,11.4,
AUS,36,1863,Australia,11.36,
AUS,36,1864,Australia,12.07,
AUS,36,1865,Australia,11.49,
AUS,36,1866,Australia,11.84,
AUS,36,1867,Australia,12.97,
AUS,36,1868,Australia,13.18,
AUS,36,1869,Australia,12.91,
AUS,36,1870,Australia,13.67,
AUS,36,1871,Australia,13.77,
AUS,36,1872,Australia,14.86,
AUS,36,1873,Australia,16.02,
AUS,36,1874,Australia,16.07,
AUS,36,1875,Australia,17.38,
AUS,36,1876,Australia,16.81,
AUS,36,1877,Australia,16.94,
AUS,36,1878,Australia,17.99,
AUS,36,1879,Australia,17.67,
AUS,36,1880,Australia,18.02,
AUS,36,1881,Australia,18.76,
AUS,36,1882,Australia,17.05,
AUS,36,1883,Australia,18.85,
AUS,36,1884,Australia,18.1,
AUS,36,1885,Australia,18.62,
AUS,36,1886,Australia,18.21,
AUS,36,1887,Australia,19.53,
AUS,36,1888,Australia,18.97,
AUS,36,1889,Australia,20.02,
AUS,36,1890,Australia,18.77,
AUS,36,1891,Australia,19.67,
AUS,36,1892,Australia,16.78,
AUS,36,1893,Australia,15.55,
AUS,36,1894,Australia,15.79,
AUS,36,1895,Australia,14.6,
AUS,36,1896,Australia,15.45,
AUS,36,1897,Australia,14.32,
AUS,36,1898,Australia,16.32,
AUS,36,1899,Australia,16.1,
AUS,36,1900,Australia,16.84,
AUS,36,1901,Australia,16.09,
AUS,36,1902,Australia,16.03,
AUS,36,1903,Australia,17.1,
AUS,36,1904,Australia,18.03,
AUS,36,1905,Australia,17.98,
AUS,36,1906,Australia,18.94,
AUS,36,1907,Australia,19.4,
AUS,36,1908,Australia,19.73,
AUS,36,1909,Australia,20.96,
AUS,36,1910,Australia,21.95,
AUS,36,1911,Australia,21.49,
AUS,36,1912,Australia,21.47,
AUS,36,1913,Australia,21.72,
AUS,36,1914,Australia,21.16,
AUS,36,1915,Australia,20.61,
AUS,36,1916,Australia,20.53,
AUS,36,1917,Australia,20.16,
AUS,36,1918,Australia,19.35,
AUS,36,1919,Australia,19.85,
AUS,36,1920,Australia,20.06,
AUS,36,1921,Australia,20.69,
AUS,36,1922,Australia,21.34,
AUS,36,1923,Australia,21.9,
AUS,36,1924,Australia,22.87,
AUS,36,1925,Australia,23.45,
AUS,36,1926,Australia,23.54,
AUS,36,1927,Australia,23.41,
AUS,36,1928,Australia,23.02,
AUS,36,1929,Australia,22.21,
AUS,36,1930,Australia,19.84,
AUS,36,1931,Australia,18.33,
AUS,36,1932,Australia,19.23,
AUS,36,1933,Australia,20.41,
AUS,36,1934,Australia,21.33,
AUS,36,1935,Australia,22.43,
AUS,36,1936,Australia,23.27,
AUS,36,1937,Australia,24.25,
AUS,36,1938,Australia,24.85,
AUS,36,1939,Australia,24.67,
AUS,36,1940,Australia,26.04,
AUS,36,1941,Australia,28.69,
AUS,36,1942,Australia,31.75,
AUS,36,1943,Australia,32.59,
AUS,36,1944,Australia,31.14,
AUS,36,1945,Australia,29.23,
AUS,36,1946,Australia,27.86,
AUS,36,1947,Australia,28.15,
AUS,36,1948,Australia,29.46,
AUS,36,1949,Australia,30.63,
AUS,36,1950,Australia,31.4,
AUS,36,1951,Australia,31.82,
AUS,36,1952,Australia,31.43,
AUS,36,1953,Australia,31.81,
AUS,36,1954,Australia,33.04,
AUS,36,1955,Australia,34.07,
AUS,36,1956,Australia,34.42,
AUS,36,1957,Australia,34.34,
AUS,36,1958,Australia,35.28,
AUS,36,1959,Australia,36.68,
AUS,36,1960,Australia,37.39,
AUS,36,1961,Australia,38.24,
AUS,36,1962,Australia,37.52,
AUS,36,1963,Australia,39.43,
AUS,36,1964,Australia,41.01,
AUS,36,1965,Australia,43.37,
AUS,36,1966,Australia,45.23,
AUS,36,1967,Australia,46.38,
AUS,36,1968,Australia,49.61,
AUS,36,1969,Australia,51.24,
AUS,36,1970,Australia,52.59,
AUS,36,1971,Australia,52.85,
AUS,36,1972,Australia,53.4,
AUS,36,1973,Australia,54.87,
AUS,36,1974,Australia,54.11,
AUS,36,1975,Australia,54.94,
AUS,36,1976,Australia,56.27,
AUS,36,1977,Australia,56.21,
AUS,36,1978,Australia,57.89,
AUS,36,1979,Australia,59.1,
AUS,36,1980,Australia,60.38,
AUS,36,1981,Australia,61.33,
AUS,36,1982,Australia,58.84,
AUS,36,1983,Australia,60.86,
AUS,36,1984,Australia,63.42,
AUS,36,1985,Australia,65.35,
AUS,36,1986,Australia,65.76,
AUS,36,1987,Australia,68.36,
AUS,36,1988,Australia,69.98,
AUS,36,1989,Australia,71.54,
AUS,36,1990,Australia,70.06,
AUS,36,1991,Australia,69.24,
AUS,36,1992,Australia,71,
AUS,36,1993,Australia,73.25,
AUS,36,1994,Australia,75.74,
AUS,36,1995,Australia,77.94,
AUS,36,1996,Australia,79.98,
AUS,36,1997,Australia,82.66,
AUS,36,1998,Australia,86.07,
AUS,36,1999,Australia,88.51,
AUS,36,2000,Australia,89.16,
AUS,36,2001,Australia,91.32,
AUS,36,2002,Australia,93.21,
AUS,36,2003,Australia,95.82,
AUS,36,2004,Australia,96.99,
AUS,36,2005,Australia,98.57,
AUS,36,2006,Australia,100,
AUS,36,2007,Australia,101.46,
AUS,36,2008,Australia,103.43,
AUS,36,2009,Australia,103.67,
AUT,40,1830,Austria,5.71,
AUT,40,1840,Austria,6.19,
AUT,40,1850,Austria,6.75,
AUT,40,1860,Austria,7.27,
AUT,40,1870,Austria,7.63,
AUT,40,1871,Austria,8.16,
AUT,40,1872,Austria,8.2,
AUT,40,1873,Austria,8,
AUT,40,1874,Austria,8.32,
AUT,40,1875,Austria,8.31,
AUT,40,1876,Austria,8.44,
AUT,40,1877,Austria,8.68,
AUT,40,1878,Austria,8.95,
AUT,40,1879,Austria,8.82,
AUT,40,1880,Austria,8.9,
AUT,40,1881,Austria,9.2,
AUT,40,1882,Austria,9.21,
AUT,40,1883,Austria,9.49,
AUT,40,1884,Austria,9.65,
AUT,40,1885,Austria,9.52,
AUT,40,1886,Austria,9.74,
AUT,40,1887,Austria,10.32,
AUT,40,1888,Austria,10.21,
AUT,40,1889,Austria,9.99,
AUT,40,1890,Austria,10.48,
AUT,40,1891,Austria,10.77,
AUT,40,1892,Austria,10.94,
AUT,40,1893,Austria,10.93,
AUT,40,1894,Austria,11.46,
AUT,40,1895,Austria,11.66,
AUT,40,1896,Austria,11.8,
AUT,40,1897,Austria,11.84,
AUT,40,1898,Austria,12.4,
AUT,40,1899,Austria,12.52,
AUT,40,1900,Austria,12.49,
AUT,40,1901,Austria,12.76,
AUT,40,1902,Austria,12.8,
AUT,40,1903,Austria,12.81,
AUT,40,1904,Austria,12.9,
AUT,40,1905,Austria,13.54,
AUT,40,1906,Austria,13.9,
AUT,40,1907,Austria,14.66,
AUT,40,1908,Austria,14.6,
AUT,40,1909,Austria,14.44,
AUT,40,1910,Austria,14.51,
AUT,40,1911,Austria,14.86,
AUT,40,1912,Austria,15.48,
AUT,40,1913,Austria,15.29,
AUT,40,1914,Austria,13.68,
AUT,40,1915,Austria,13.7,
AUT,40,1916,Austria,12.31,
AUT,40,1917,Austria,10.73,
AUT,40,1918,Austria,9.57,
AUT,40,1919,Austria,10.11,
AUT,40,1920,Austria,10.64,
AUT,40,1921,Austria,11.7,
AUT,40,1922,Austria,12.71,
AUT,40,1923,Austria,12.54,
AUT,40,1924,Austria,13.97,
AUT,40,1925,Austria,14.88,
AUT,40,1926,Austria,15.07,
AUT,40,1927,Austria,15.49,
AUT,40,1928,Austria,16.16,
AUT,40,1929,Austria,16.35,
AUT,40,1930,Austria,15.84,
AUT,40,1931,Austria,14.52,
AUT,40,1932,Austria,12.98,
AUT,40,1933,Austria,12.51,
AUT,40,1934,Austria,12.58,
AUT,40,1935,Austria,12.84,
AUT,40,1936,Austria,13.22,
AUT,40,1937,Austria,13.93,
AUT,40,1938,Austria,15.72,
AUT,40,1939,Austria,18.05,
AUT,40,1940,Austria,17.43,
AUT,40,1941,Austria,18.59,
AUT,40,1942,Austria,17.55,
AUT,40,1943,Austria,17.91,
AUT,40,1944,Austria,16.78,
AUT,40,1945,Austria,7.68,
AUT,40,1946,Austria,8.58,
AUT,40,1947,Austria,9.5,
AUT,40,1948,Austria,12.08,
AUT,40,1949,Austria,14.38,
AUT,40,1950,Austria,16.18,
AUT,40,1951,Austria,17.29,
AUT,40,1952,Austria,17.32,
AUT,40,1953,Austria,18.07,
AUT,40,1954,Austria,19.89,
AUT,40,1955,Austria,22.15,
AUT,40,1956,Austria,23.5,
AUT,40,1957,Austria,24.83,
AUT,40,1958,Austria,25.67,
AUT,40,1959,Austria,26.38,
AUT,40,1960,Austria,28.53,
AUT,40,1961,Austria,29.95,
AUT,40,1962,Austria,30.56,
AUT,40,1963,Austria,31.65,
AUT,40,1964,Austria,33.39,
AUT,40,1965,Austria,34.37,
AUT,40,1966,Austria,36.06,
AUT,40,1967,Austria,37,
AUT,40,1968,Austria,38.53,
AUT,40,1969,Austria,40.83,
AUT,40,1970,Austria,43.51,
AUT,40,1971,Austria,45.53,
AUT,40,1972,Austria,48.06,
AUT,40,1973,Austria,50.13,
AUT,40,1974,Austria,52.03,
AUT,40,1975,Austria,51.9,
AUT,40,1976,Austria,54.3,
AUT,40,1977,Austria,56.86,
AUT,40,1978,Austria,56.83,
AUT,40,1979,Austria,59.96,
AUT,40,1980,Austria,61.01,
AUT,40,1981,Austria,60.82,
AUT,40,1982,Austria,61.93,
AUT,40,1983,Austria,64.01,
AUT,40,1984,Austria,64,
AUT,40,1985,Austria,65.61,
AUT,40,1986,Austria,66.97,
AUT,40,1987,Austria,67.93,
AUT,40,1988,Austria,70.09,
AUT,40,1989,Austria,72.23,
AUT,40,1990,Austria,74.8,
AUT,40,1991,Austria,76.64,
AUT,40,1992,Austria,78.61,
AUT,40,1993,Austria,77.39,
AUT,40,1994,Austria,79.45,
AUT,40,1995,Austria,80.72,
AUT,40,1996,Austria,82.72,
AUT,40,1997,Austria,84.18,
AUT,40,1998,Austria,87.05,
AUT,40,1999,Austria,89.73,
AUT,40,2000,Austria,92.64,
AUT,40,2001,Austria,93.04,
AUT,40,2002,Austria,93.47,
AUT,40,2003,Austria,94.39,
AUT,40,2004,Austria,96.03,
AUT,40,2005,Austria,97.07,
AUT,40,2006,Austria,100,
AUT,40,2007,Austria,102.84,
AUT,40,2008,Austria,104.2,
AUT,40,2009,Austria,100.27,
BEL,56,1846,Belgium,6.08,
BEL,56,1847,Belgium,6.32,
BEL,56,1848,Belgium,6.29,
BEL,56,1849,Belgium,6.43,
BEL,56,1850,Belgium,6.63,
BEL,56,1851,Belgium,6.77,
BEL,56,1852,Belgium,6.91,
BEL,56,1853,Belgium,7.05,
BEL,56,1854,Belgium,7.44,
BEL,56,1855,Belgium,7.44,
BEL,56,1856,Belgium,7.8,
BEL,56,1857,Belgium,7.95,
BEL,56,1858,Belgium,7.95,
BEL,56,1859,Belgium,7.9,
BEL,56,1860,Belgium,8.24,
BEL,56,1861,Belgium,8.31,
BEL,56,1862,Belgium,8.46,
BEL,56,1863,Belgium,8.64,
BEL,56,1864,Belgium,8.87,
BEL,56,1865,Belgium,8.8,
BEL,56,1866,Belgium,9,
BEL,56,1867,Belgium,8.98,
BEL,56,1868,Belgium,9.24,
BEL,56,1869,Belgium,9.58,
BEL,56,1870,Belgium,9.69,
BEL,56,1871,Belgium,9.65,
BEL,56,1872,Belgium,10.16,
BEL,56,1873,Belgium,10.15,
BEL,56,1874,Belgium,10.4,
BEL,56,1875,Belgium,10.3,
BEL,56,1876,Belgium,10.35,
BEL,56,1877,Belgium,10.39,
BEL,56,1878,Belgium,10.6,
BEL,56,1879,Belgium,10.61,
BEL,56,1880,Belgium,11.04,
BEL,56,1881,Belgium,11.06,
BEL,56,1882,Belgium,11.3,
BEL,56,1883,Belgium,11.33,
BEL,56,1884,Belgium,11.3,
BEL,56,1885,Belgium,11.31,
BEL,56,1886,Belgium,11.36,
BEL,56,1887,Belgium,11.71,
BEL,56,1888,Belgium,11.7,
BEL,56,1889,Belgium,12.18,
BEL,56,1890,Belgium,12.36,
BEL,56,1891,Belgium,12.24,
BEL,56,1892,Belgium,12.41,
BEL,56,1893,Belgium,12.46,
BEL,56,1894,Belgium,12.51,
BEL,56,1895,Belgium,12.66,
BEL,56,1896,Belgium,12.81,
BEL,56,1897,Belgium,12.94,
BEL,56,1898,Belgium,13.04,
BEL,56,1899,Belgium,13.19,
BEL,56,1900,Belgium,13.46,
BEL,56,1901,Belgium,13.42,
BEL,56,1902,Belgium,13.49,
BEL,56,1903,Belgium,13.61,
BEL,56,1904,Belgium,13.79,
BEL,56,1905,Belgium,14.01,
BEL,56,1906,Belgium,14.15,
BEL,56,1907,Belgium,14.2,
BEL,56,1908,Belgium,14.2,
BEL,56,1909,Belgium,14.34,
BEL,56,1910,Belgium,14.68,
BEL,56,1911,Belgium,14.98,
BEL,56,1912,Belgium,15.19,
BEL,56,1913,Belgium,15.24,
BEL,56,1914,Belgium,11.17,
BEL,56,1915,Belgium,9.15,
BEL,56,1916,Belgium,10.24,
BEL,56,1917,Belgium,8.52,
BEL,56,1918,Belgium,7.96,
BEL,56,1919,Belgium,9.82,
BEL,56,1920,Belgium,14.82,
BEL,56,1921,Belgium,15.61,
BEL,56,1922,Belgium,16.66,
BEL,56,1923,Belgium,17.72,
BEL,56,1924,Belgium,18.5,
BEL,56,1925,Belgium,18.52,
BEL,56,1926,Belgium,18.76,
BEL,56,1927,Belgium,18.68,
BEL,56,1928,Belgium,19.93,
BEL,56,1929,Belgium,20.43,
BEL,56,1930,Belgium,20.74,
BEL,56,1931,Belgium,19.98,
BEL,56,1932,Belgium,19.01,
BEL,56,1933,Belgium,18.78,
BEL,56,1934,Belgium,18.32,
BEL,56,1935,Belgium,19.14,
BEL,56,1936,Belgium,19.73,
BEL,56,1937,Belgium,20.65,
BEL,56,1938,Belgium,20.23,
BEL,56,1939,Belgium,19.4,
BEL,56,1940,Belgium,15.93,
BEL,56,1941,Belgium,13.6,
BEL,56,1942,Belgium,13.95,
BEL,56,1943,Belgium,11.3,
BEL,56,1944,Belgium,11.46,
BEL,56,1945,Belgium,12.23,
BEL,56,1946,Belgium,19.25,
BEL,56,1947,Belgium,21.68,
BEL,56,1948,Belgium,22.76,
BEL,56,1949,Belgium,23.41,
BEL,56,1950,Belgium,24.14,
BEL,56,1951,Belgium,25.36,
BEL,56,1952,Belgium,25.2,
BEL,56,1953,Belgium,26.12,
BEL,56,1954,Belgium,27.04,
BEL,56,1955,Belgium,27.93,
BEL,56,1956,Belgium,28.79,
BEL,56,1957,Belgium,29.35,
BEL,56,1958,Belgium,28.63,
BEL,56,1959,Belgium,29.23,
BEL,56,1960,Belgium,30.44,
BEL,56,1961,Belgium,31.8,
BEL,56,1962,Belgium,33.28,
BEL,56,1963,Belgium,34.49,
BEL,56,1964,Belgium,36.58,
BEL,56,1965,Belgium,37.56,
BEL,56,1966,Belgium,38.51,
BEL,56,1967,Belgium,39.8,
BEL,56,1968,Belgium,41.33,
BEL,56,1969,Belgium,43.97,
BEL,56,1970,Belgium,46.65,
BEL,56,1971,Belgium,48.23,
BEL,56,1972,Belgium,50.59,
BEL,56,1973,Belgium,53.54,
BEL,56,1974,Belgium,55.62,
BEL,56,1975,Belgium,54.73,
BEL,56,1976,Belgium,57.73,
BEL,56,1977,Belgium,58.03,
BEL,56,1978,Belgium,59.63,
BEL,56,1979,Belgium,60.98,
BEL,56,1980,Belgium,63.65,
BEL,56,1981,Belgium,63.44,
BEL,56,1982,Belgium,63.79,
BEL,56,1983,Belgium,63.99,
BEL,56,1984,Belgium,65.59,
BEL,56,1985,Belgium,66.64,
BEL,56,1986,Belgium,67.83,
BEL,56,1987,Belgium,69.34,
BEL,56,1988,Belgium,72.39,
BEL,56,1989,Belgium,74.64,
BEL,56,1990,Belgium,76.76,
BEL,56,1991,Belgium,77.88,
BEL,56,1992,Belgium,78.76,
BEL,56,1993,Belgium,77.69,
BEL,56,1994,Belgium,79.96,
BEL,56,1995,Belgium,81.7,
BEL,56,1996,Belgium,82.48,
BEL,56,1997,Belgium,85.04,
BEL,56,1998,Belgium,86.48,
BEL,56,1999,Belgium,88.95,
BEL,56,2000,Belgium,92.16,
BEL,56,2001,Belgium,92.81,
BEL,56,2002,Belgium,93.79,
BEL,56,2003,Belgium,94.26,
BEL,56,2004,Belgium,96.29,
BEL,56,2005,Belgium,96.96,
BEL,56,2006,Belgium,100,
BEL,56,2007,Belgium,102,
BEL,56,2008,Belgium,102.3,
BEL,56,2009,Belgium,98.53,
BRA,76,1850,Brazil,6.49,
BRA,76,1851,Brazil,6.94,
BRA,76,1852,Brazil,6.75,
BRA,76,1853,Brazil,6.34,
BRA,76,1854,Brazil,6.12,
BRA,76,1855,Brazil,6.18,
BRA,76,1856,Brazil,6.4,
BRA,76,1857,Brazil,6.85,
BRA,76,1858,Brazil,7.29,
BRA,76,1859,Brazil,7.24,
BRA,76,1860,Brazil,7.43,
BRA,76,1861,Brazil,7.36,
BRA,76,1862,Brazil,7.01,
BRA,76,1863,Brazil,7.17,
BRA,76,1864,Brazil,7.27,
BRA,76,1865,Brazil,7.81,
BRA,76,1866,Brazil,8.09,
BRA,76,1867,Brazil,8.77,
BRA,76,1868,Brazil,8.77,
BRA,76,1869,Brazil,8.77,
BRA,76,1870,Brazil,8.13,
BRA,76,1871,Brazil,8.13,
BRA,76,1872,Brazil,8.41,
BRA,76,1873,Brazil,8.16,
BRA,76,1874,Brazil,8.28,
BRA,76,1875,Brazil,8.41,
BRA,76,1876,Brazil,8.09,
BRA,76,1877,Brazil,7.87,
BRA,76,1878,Brazil,8.25,
BRA,76,1879,Brazil,8.32,
BRA,76,1880,Brazil,7.93,
BRA,76,1881,Brazil,8,
BRA,76,1882,Brazil,8.19,
BRA,76,1883,Brazil,7.97,
BRA,76,1884,Brazil,8.51,
BRA,76,1885,Brazil,7.9,
BRA,76,1886,Brazil,8.16,
BRA,76,1887,Brazil,7.62,
BRA,76,1888,Brazil,7.33,
BRA,76,1889,Brazil,7.43,
BRA,76,1890,Brazil,8.13,
BRA,76,1891,Brazil,8.63,
BRA,76,1892,Brazil,7.48,
BRA,76,1893,Brazil,6.37,
BRA,76,1894,Brazil,6.37,
BRA,76,1895,Brazil,7.55,
BRA,76,1896,Brazil,6.85,
BRA,76,1897,Brazil,6.75,
BRA,76,1898,Brazil,6.91,
BRA,76,1899,Brazil,6.79,
BRA,76,1900,Brazil,6.53,
BRA,76,1901,Brazil,7.36,
BRA,76,1902,Brazil,7.15,
BRA,76,1903,Brazil,7.16,
BRA,76,1904,Brazil,7.07,
BRA,76,1905,Brazil,7.18,
BRA,76,1906,Brazil,7.91,
BRA,76,1907,Brazil,7.85,
BRA,76,1908,Brazil,7.43,
BRA,76,1909,Brazil,8.01,
BRA,76,1910,Brazil,8.08,
BRA,76,1911,Brazil,8.37,
BRA,76,1912,Brazil,8.75,
BRA,76,1913,Brazil,8.83,
BRA,76,1914,Brazil,8.52,
BRA,76,1915,Brazil,8.38,
BRA,76,1916,Brazil,8.28,
BRA,76,1917,Brazil,8.9,
BRA,76,1918,Brazil,8.5,
BRA,76,1919,Brazil,9,
BRA,76,1920,Brazil,9.94,
BRA,76,1921,Brazil,9.92,
BRA,76,1922,Brazil,10.51,
BRA,76,1923,Brazil,11.17,
BRA,76,1924,Brazil,11.13,
BRA,76,1925,Brazil,10.9,
BRA,76,1926,Brazil,11.23,
BRA,76,1927,Brazil,12.22,
BRA,76,1928,Brazil,13.37,
BRA,76,1929,Brazil,13.22,
BRA,76,1930,Brazil,12.7,
BRA,76,1931,Brazil,12,
BRA,76,1932,Brazil,12.27,
BRA,76,1933,Brazil,13.14,
BRA,76,1934,Brazil,14.05,
BRA,76,1935,Brazil,14.19,
BRA,76,1936,Brazil,15.61,
BRA,76,1937,Brazil,16.01,
BRA,76,1938,Brazil,16.39,
BRA,76,1939,Brazil,16.46,
BRA,76,1940,Brazil,15.97,
BRA,76,1941,Brazil,16.39,
BRA,76,1942,Brazil,15.55,
BRA,76,1943,Brazil,16.54,
BRA,76,1944,Brazil,17.47,
BRA,76,1945,Brazil,17.64,
BRA,76,1946,Brazil,19.25,
BRA,76,1947,Brazil,19.23,
BRA,76,1948,Brazil,20.59,
BRA,76,1949,Brazil,21.61,
BRA,76,1950,Brazil,22.48,
BRA,76,1951,Brazil,22.93,
BRA,76,1952,Brazil,23.94,
BRA,76,1953,Brazil,24.36,
BRA,76,1954,Brazil,25.53,
BRA,76,1955,Brazil,27.01,
BRA,76,1956,Brazil,26.98,
BRA,76,1957,Brazil,28.24,
BRA,76,1958,Brazil,30.43,
BRA,76,1959,Brazil,32.49,
BRA,76,1960,Brazil,34.56,
BRA,76,1961,Brazil,36.49,
BRA,76,1962,Brazil,37.88,
BRA,76,1963,Brazil,37.01,
BRA,76,1964,Brazil,37.2,
BRA,76,1965,Brazil,37.02,
BRA,76,1966,Brazil,38.43,
BRA,76,1967,Brazil,38.94,
BRA,76,1968,Brazil,41.63,
BRA,76,1969,Brazil,44.38,
BRA,76,1970,Brazil,47.5,
